Id del anuncio;Título;Tipo de inmueble;Descripción;Teléfono;Dirección;Precio;Habitaciones;Subtítulo;Nombre del vendedor;Tipo de vendedor;Barrio;Municipio;Distrito;Precio antes de rebaja;Euros/m2;Metros cuadrados construidos;Baños;Planta;Ascensor (Sí/No);Obra nueva (Sí/No);Piscina (Sí/No);Terraza (Sí/No);Parking (Sí/No);Parking incluído en el precio (Sí/No);Aire acondicionado (Sí/No);Trastero (Sí/No);Jardín (Sí/No)
101369516;Piso en Calle del Alcalde Sainz de Baranda;Piso;Fabuloso piso de 4 dormitorios, 2 baño, 1º planta, exterior, a 5 minutos del Parque del Retiro, situado en la calle Alcalde Sainz de Baranda entre las calles Máiquez y Doce de Octubre. Se trata de un piso DE BUENÍSIMAS CARACTERÍSTICAS. Vivienda situada en una 1ª planta del edificio con una excelente luminosidad, EXTERIOR. Vivienda de 110 metros cuadrados construidos distribuidos en: 4 dormitorios, salón- comedor, cocina independiente totalmente equipada y amueblada y 2 baños completos. Los servicios de calefacción y de agua caliente son individuales por gas natural. Dispone de ascensor y portero físico. La zona cuenta con todos los servicios necesarios para el día a día, tales como supermercados, Mercado de Ibiza, tiendas de barrio, y una amplia oferta gastronómica. Variedad de colegios por la zona, ambulatorio, junto a los hospitales Gregorio Marañón y Niño Jesús y la gran ventaja de poder ir caminado al Parque del Retiro y poder practicar deporte al aire libre, con sólo recorrer unos pasos desde la puerta de su casa. Tiene muy buena comunicación con transporte público, metro Ibiza y Sainz de Baranda (línea 9) a escasos metros, así como variedad en líneas de autobús (230, 56, 143, 156, 2, 15, 215) que comunican con el resto de la ciudad y fácil acceso a M-30. Se trata de un piso singular con buenísimas posibilidades para inversores, por la zona en la que se encuentra. La vivienda se encuentra en estos momentos alquilada (Acuerdo para salida de inquilinos el 20 de Julio de 2023)  El edificio es del año 1.950 La próxima ITE del edificio será en el 2031. Comunidad: 130 euros mensuales. Ibi: 820 euros anuales. Para PARTICULARES: Maravillosa opción para la compra de su vivienda, para familias, en una de las mejores zonas de la gran ciudad, rodeada de todo lo necesario para vivir Y EN PLENO CENTRO DE LA CAPITAL. Para INVERSORES: Además de la ubicación y del resto de elementos de interés que tiene a su alrededor, la vivienda cuenta con posibilidades de reforma, que nosotros facilitaríamos a muy buen coste, con uno de los mejores presupuestos más competitivos por metro cuadrado de Madrid. Y recuerda que te ayudamos a conseguir tu hipoteca. NO DUDES EN CONTACTARNOS¡.;919385605;Calle del Alcalde Sainz de Baranda;595000;4;Ibiza, Madrid;HEMIC PROPERTIES;Profesional;Ibiza;Madrid;Retiro;-;5409;110;2;1;Sí;No;No;No;No;No;No;No;No
102111035;Piso en Calle de Cavanilles;Piso;31Real Servicios Inmobiliarios VENDE piso ideal para entrar a vivir en Pacífico en Calle Cavanilles, una de las zonas más demandadas de la capital, tanto para hacer tu vida aquí como una inversión como apuesta segura. El acceso a la vivienda se hace a través de una finca señorial con conserje físico en horario diurno y ascensor, la vivienda se encuentra ubicada en la planta sexta con orientación interior por lo que consigues la tranquilidad y una vivienda sin ruidos pero que gracias a su orientación y altura, no tienes que renunciar a contar con una luz natural durante todo el día ya que la vivienda es super luminosa. Este piso tiene cerca de 70 metros útiles, que se distribuyen en un pasillo amplio que nos comunica con las distintas estancias de la casa, las cuales quedan distribuidas en la misma orientación a lo largo del pasillo. Al acceder a la vivienda, a la derecha del fondo nos encontramos con el salón, con cerca de 15 metros, con una forma rectangular y amplia ventana, para poder distribuir la decoración acorde a tus gustos sin preocuparte por muros o esquinas. La vivienda cuenta con 3 dormitorios, 1 de ellos como dormitorio principal con 9 metros y los otros con 7m2 y 8.4 m2, baño completo con plato de ducha y cocina independiente reformada. A destacar de la vivienda: Paredes lisas lacadas en blanco, puertas lacadas, suelo de tarima, ventanas PVC blancas, tuberías y electricidad completamente reformada en el año 2022. Baño completo con ventana. La zona con mucha oferta de supermercados, colegios, metro Menendez Pelayo o Conde de Casal, y autobuses. Al lado del Retiro, el pulmón de la capital y muy cerca de la estación de Atocha. Ven a visitarlo!;919380540;Calle de Cavanilles;399000;3;Pacífico, Madrid;31 Real Servicios Inmobiliarios;Profesional;Pacífico;Madrid;Retiro;-;5182;77;1;6;Sí;No;No;No;No;No;Sí;No;No
102220815;Piso en Calle de los Astros, 2;Piso;Este piso se encuentra en Calle de los Astros, 28007, Madrid, Madrid, en la planta 10. Es un piso, construido en el año 2023, que tiene 51 m2 de los cuales 42 m2 son útiles y dispone de 1 habitaciones y 1 baños. Dispone de edificio con garaje, cocina equipada, jardín comunitario, pista de pádel, obra nueva, ascensor, piscina comunitaria, parking, plaza garaje incluida, pintura lisa, exterior, terraza, aire acondicionado, cocina amueblada, portero, armarios empotrados, trastero y luminoso. RESIDENCIAL BECRUX ubicado en el exclusivo distrito de Retiro, . Residencial Becrux disponemos de 3 viviendas, una de 2 dormitorios y dos de un dormitorio con estudiadas distribuciones, ideadas para crear una mayor comodidad en las viviendas y dotar a las mismas de un aprovechamiento del espacio. Así mismo, la promoción se ha ideado con los mayores estándares en la innovación y sostenibilidad y contará con Geotermia y suelo radiante y refrescante, lo que permitirá a los socios disfrutar de importantes ahorros, tanto energéticos como económicos. Residencial Becrux cuenta con unos espacios comunes muy amplios, que permitirán a los vecinos disfrutar de su tiempo libre sin salir de casa: en el interior dispondrán de un local comunitario, una zona cubierta para niños y un servicio de taquillas digitales, en el exterior dispondrán de jardín y solárium, piscina para niños y adultos, pista de pádel, pista polideportiva multiusos, mini circuito de crossfit, gimnasio, un spa center con sauna y jacuzzi, zona de juegos para niños y un parking para bicicletas. Pisos en Madrid |Chalet en Madrid| Creando Valor | BM Inversiones |Boutique Inmobiliaria.;919383779;Calle de los Astros, 2;660000;1;Estrella, Madrid;BM INVERSIONES;Profesional;Estrella;Madrid;Retiro;-;12941;51;1;10;Sí;No;Sí;No;Sí;Sí;Sí;Sí;Sí
99211326;Piso en Calle de Alfonso Xii;Piso;JERÓNIMOS / EXCLUSIVO PISO CLÁSICO CON OPCIÓN DE 2 PLAZAS DE PARKING Y TRASTERO, A UN PASEO DEL RETIRO  URBANISSIMO REAL ESTATE gestiona la venta de maravilloso piso en exclusiva, de grandes dimensiones y con todas las comodidades de una urbanización privada, en uno de los barrios más nobles de Madrid.  El Barrio de Jerónimos, colinda con el Parque del Retiro, es un delicioso oasis resguardado del ruido del centro de la ciudad.  A un agradable paseo de la Puerta de Alcalá, Atocha, Museo del Prado o El Jardín Botánico. - 2 plazas de parking grandes vehículos en compra Opcional en 150.000€ precio bonificado por compra conjunta de la vivienda, su precio independiente son 100.000 cada una - Trastero Opcional en 30.000€ Son dos pisos unidos, aunque mantienen su propia identificación catastral y registral, para desarrollar un proyecto de reforma a medida de tus necesidades. - 8 Dormitorios - 5 baños - Ascensor - Seguridad en la entrada, con garita de acceso al edificio. - Jardines de uso común  - Gimnasio  - Garaje  - Técnica (ITE) favorable hasta 2031 - Calefacción y Agua Caliente Central ¡Programa una visita! Expertos en Real Estate, en Madrid, desde 2005.    UrbanissimoRealEstate ⠀ ⠀⠀⠀ Disponemos de la últimas herramientas tecnológicas que nos permiten realizar los procesos de: Información, Reserva, Firma de Contratos o Valoración de inmuebles digitalmente, con toda la GARANTÍA LEGAL. Síguenos en redes sociales @Urbanissimo. es para conocer las últimas viviendas y noticias del sector!;919386476;Calle de Alfonso XII;1600000;8;Jerónimos, Madrid;URBANISSIMO REAL ESTATE;Profesional;Jerónimos;Madrid;Retiro;-;5694;281;5;1;Sí;No;No;No;No;No;No;Sí;Sí
102245252;Ático en Calle del Doce de Octubre;Ático;¿TE GUSTARIA VIVIR EN UN ATICO CON UN ENCANTO ESPECIAL AL LADO DEL RETIRO? NO BUSQUES MAS, YA LO HAS ENCONTRADO. Te presentamos un ático totalmente reformado en pleno corazón del barrio de Ibiza-Retiro. Esta compuesto por dos dormitorios, con armarios empotrados, uno de ellos con salida directamente a su terraza de más de dieciocho metros cuadrados. Su espacioso salón comedor también tiene salida a la terraza, aprovechando el espacio al máximo, y convirtiéndolo en un espacio confortable, acogedor, lujoso y luminoso. Con persianas automáticas, y ventanas oscilobatientes. La vivienda tiene aire acondicionado por Split en todas las estancias, y calefacción central, con portero físico y ascensor. El baño muy amplio, con dos lavabos, encimera de granito, plato de ducha con hidromasaje, con una terminación en piedra muy elegante. La cocina, muy coqueta, completamente equipada y con mucha luz. Halógenos led en toda la casa. En su terraza podrás vivir momentos inolvidables, al encontrarse en una zona tranquila y con unas vistas privilegiadas.  A escasos metros del emblemático Parque del Retiro, con todas las comodidades de tenerlo todo a un paso, muy cerca de la zona comercial de Goya, la Puerta de Alcalá y el Museo del Prado. Su comunicación por transporte publico se ve cubierto con las paradas de metro de Ibiza y Sainz de Baranda. Circulan autobuses de líneas urbana que le conectan con cualquier punto de Madrid. ¿TE LO VAS A PERDER?;919382736;Calle del Doce de Octubre;980000;2;Niño Jesús, Madrid;TOLEDO21;Profesional;Niño Jesús;Madrid;Retiro;-;13611;72;1;6;Sí;No;No;Sí;No;No;Sí;No;No
94489179;Piso;Piso;Luminosa vivienda en Estrella Engel & Völkers presenta esta magnifica vivienda ubicada en el barrio de Estrella.  La vivienda se organiza de un recibidor en la entrada que da acceso a un amplio salon comedor muy luminoso, así como a una cocina totalmente equipada con tendedero.  Desde el distribuidor accederemos a la zona de descanso compuesta por 3 dormitorios y 1 baño completo. La vivienda cuenta además con una terraza de aproximadamente 8 m2.  Esta propiedad tiene una excelente ubicacion ya que tiene la estacion del Metro de Conde Casal a pocos pasos. El Distrito toma su nombre del emblematico ''Parque del Retiro'', uno de los pulmones verdes de Madrid. Sus jardines poseen multiples paseos interiores, estanques y frondosas arboledas, siendo uno de los espacios mas valorados para su disfrute asi como de la practica de deporte. El barrio de Niño Jesus alberga la colonia de Retiro, con fantasticos chaletscon jardines a un paso del emblematico parque y muy cerca de la mas importante zona comercial de Madrid, la calle Serrano, en la cual se encuentran las mas exclusivas tiendas de la ciudad. Tiene estupendas comunicaciones, con acceso a todos los medios de transporte, a 5 minutos de la estacion de Atocha en coche y con acceso por la M-30 al aeropuerto. Es un barrio seguro y tranquilo, perfecto para inversores que deseen una propiedad en una de las zonas mas emblematicas de la ciudad, ideal para familias que busquen una zona mas residencial, asi como para amantes del deporte, con instalaciones tanto privadas como publicasdonde practicar diferentes actividades. La zona dispone de numerosos comercios y supermercados, colegios de alto nivel con grandes instalaciones, guarderias, y dos de los mejores hospitales publicos de la capital, Hospital Infantil Niño Jesus y Hospital Gregorio Marañon.;919386811;barrio Estrella;515000;3;Estrella, Madrid;Engel & Völkers Madrid;Profesional;Estrella;Madrid;Retiro;-;5099;101;1;1;Sí;No;No;Sí;No;No;No;No;No
101209387;Ático en Calle de Menorca;Ático;Precioso Ático reformado en el barrio de Ibiza, a tan solo 5 minutos andando al Parque del Retiro. El barrio cuenta con infinidad de oferta gastronómica, principalmente en las terrazas de los bulevares y restaurantes. El prestigioso Hospital Gregorio Marañón a 5 minutos de la casa. Precio negociable. Barrio colindante al barrio de Salamanca, por lo que es muy similar, con calles perpendiculares y extensas aceras. El ático cuenta con dos terrazas completamente reformadas de 12m2 cada una, dos baños completos y totalmente reformados, bonito salón y cocina, equipada con todos los electrodomésticos. Cuenta con dos habitaciones, una con baño en suite y dos armarios empotrados. Calefacción central, aire acondicionado por conductos (marca Mitsubishi) e iluminación led de diseño. Persianas automatizadas.  Ventanas climalit marca KÖMMERLING, suelo de tarima marca PARADOR. Dispone de portero en la finca. Trato directo con la propiedad.;919385786;Calle de Menorca;990000;2;Ibiza, Madrid;Ochoa Real Estate;Profesional;Ibiza;Madrid;Retiro;-;9900;100;2;6;Sí;No;No;Sí;No;No;Sí;No;No
92565250;Piso en Avenida del Mediterráneo;Piso;Piso en Madrid, muy cerca del Retiro.   Dispone de una superficie de 87 m² distribuidos en 2 dormitorios, salón-comedor, cocina y 2 cuartos de baño. Edificio con ascensor situado al sur del parque de El Retiro, alrededor de colegios, comercios, paradas de autobús y muy cerca del Metro L5 Conde de casal y a la A-3. SIN COMISION DE AGENCIA. Madrid es un municipio y una ciudad de España. La localidad, con categoría histórica de villa, 9 es la capital del Estado10 y de la Comunidad de Madrid. En su término municipal, el más poblado de España, están empadronadas 3 280 782 personas (INE 2022), constituyéndose como la segunda ciudad más poblada de la Unión Europea, así como su área metropolitana, con 6 779 888 habitantes empadronados.;919382865;Avenida del Mediterráneo;412395;2;Pacífico, Madrid;Centro Comercial Inmobiliario;Profesional;Pacífico;Madrid;Retiro;-;4740;87;2;6;Sí;No;No;No;No;No;No;No;No
100586973;Piso en Calle de la Estrella Polar;Piso;UBICASA VENDE AMPLIA VIVIENDA EXTERIOR EN SEGUNDA PLANTA CON ASCENSOR, CON 144 METROS ÚLTILES. La vivienda cuenta con 144m útiles, divida entre dos viviendas con accesos independientes. Una vivienda es exterior con 114m útiles y cuenta con un amplio salón-comedor, tres dormitorios dobles exteriores, dos baños completos, y una cocina amueblada. La segunda vivienda, reformada hace unos años, consta de 30m útiles y cuenta con un baño completo, salón comedor con cocina integrada, y dormitorio doble, a patio de manzana. Disponen de Calefacción central, aire acondicionado frío-calor, suelos de parqué, techos altos, puerta de entrada blindada y armarios empotrados en los dormitorios, entre otros. Dispone de múltiples opciones de reforma, ya que no cuenta con muros de carga, y ambas viviendas pueden unirse o quedar independientes. La finca cuenta con portero físico, dos ascensores y excelente ubicación, muy próxima al Parque de Retiro, o al Metro Sainz de Baranda. Llámenos y visite su próxima vivienda sin compromiso.;919383658;Calle de la Estrella Polar;695000;4;Estrella, Madrid;UBICASA;Profesional;Estrella;Madrid;Retiro;-;4064;171;3;2;Sí;No;No;Sí;No;No;Sí;No;No
101431906;Piso en Avenida de Menéndez Pelayo;Piso;Piso en venta con excelente ubicación, situado frente al Parque del Retiro.  Es una primera planta interior, a patio de manzana, con orientación este, para reformar.  La vivienda cuenta con una plaza de garaje opcional, para coche mediano, ubicada en la misma calle en La Torre de Valencia, en el cruce de la C/ O´Donnell con la Avenida de Menéndez Pelayo. Edificio construido en el año 1927, de 8 plantas, con cuatro vecinos por planta, con ascensor y portero físico, con ITE presentada en el año 2020 con resultado favorable. Distribución: 4 dormitorios, 1 baño completo, mas 1 aseo, cocina amueblada y salón con zona de comedor.  Calidades: suelos en parquet, calefacción central, agua caliente por termo eléctrico y ventanales a patio de manzana en aluminio blanco doble acristalamiento. INFÓRMESE SIN COMPROMISO EXCELENTE UBICACIÓN JUNTO AL PARQUE DEL RETIRO, ORIENTACIÓN ESTE.;919382763;Avenida de Menéndez Pelayo;775000;4;Ibiza, Madrid;Alquilo&más;Profesional;Ibiza;Madrid;Retiro;-;5699;136;2;1;Sí;No;No;No;Sí;No;No;No;No
102065476;Piso;Piso;Olisson pone a su disposición, un espectacular piso que ofrece excelentes posibilidades de reforma para mayor aprovechamiento de los espacios. Ubicado a escasos metros del Parque del Retiro, este piso exterior, situado en una cuarta planta exterior, tiene muy buena entrada de luz natural, lo que le hace ser muy luminoso. Se distribuye de la siguiente manera: entramos y tenemos un amplio hall, a la izquierda del mismo se encuentran dos espaciosos salones con grandes ventanales que dan al exterior. A la izquierda del hall encontramos otros dos salones que dan al patio de la finca. Siguiendo por el pasillo se sitúa la zona de noche, compuesta por cuatro dormitorios y dos baños, uno de ellos en suite en el dormitorio principal, estos dan a una amplio patio de manzana, cuentan con amplios ventanales por los que entra mucha luz natural y hace muy luminosos. Al final del pasillo encontramos la cocina y el dormitorio de servicio. En el pasillo encontramos también un cuarto de almacenaje y una despensa. Ubicado en una finca moderna del año 1.948, portal amplio muy bien conservado y apto para personas con movilidad reducida, portero en horario comercial que vive en la finca y ascensor. Esta vivienda también dispone de parking para residentes. Situado en una calle reconocida de la zona de Ibiza, cercano al Parque El Retiro, rodeada de variedad de locales comerciales, colegios y excelente comunicación con diversidad de transporte público: metro, líneas de autobús, taxis y demás. Este piso se presenta como una excelente oportunidad de inversión familiar.;919383085;barrio Ibiza;1300000;5;Ibiza, Madrid;Olisson Club;Profesional;Ibiza;Madrid;Retiro;-;5019;259;2;4;Sí;No;No;No;Sí;Sí;No;No;No
100535583;Piso en Avenida del Mediterráneo, 18;Piso;Si estabas buscando una vivienda amplia en una de las mejores zonas de Madrid, ¡acabas de encontrarla! Este fabuloso piso situado en Avenida del Mediterráneo, se encuentra situado en una de las zonas más señoriales de Madrid, es una gran oportunidad como inversión o para convertirlo en tu propia vivienda. Dispone de 123 m2 distribuidos en 7 estancias: 3 dormitorios, 2 baños completos, cocina y amplio salón con salida a una terraza. Todo ello construido con unas calidades inmejorables. Está situado en el barrio de Retiro, en una zona muy comercial, a escasos metros de la Plaza Conde Casal y del parque del Retiro. Muy bien comunicado, metro Conde Casal L-6, varias líneas de autobuses, autobuses interurbanos, fácil acceso a las carreteras principales M30 y M40. A sus alrededores dispondrás de todos los servicios como: hospitales (Niño Jesús, Gregorio Marañón, Santa Cristina), colegios (Retiro, Francisco de Quevedo, Arcángel etc), farmacias, supermercados, amplia oferta de restauración, zonas verdes etc. Comunidad de vecinos: 120 € IBI: 864 € ¡NO LO DEJES ESCAPAR! LLÁMANOS, TE FINANCIAMOS HASTA EL 100%.;919389871;Avenida del Mediterráneo, 18;560000;3;Pacífico, Madrid;ASR HOME Madrid;Profesional;Pacífico;Madrid;Retiro;-;4553;123;2;2;Sí;No;No;No;No;No;No;No;No
101206258;Piso;Piso;Infocasa Consulting pone a la venta: Acogedora vivienda exterior ( todas las estancias) menos los cuartos de baño, de esquina en una de las urbanizaciones más demandadas de la zona. Urbanización con amplios jardines, piscina, sin barreras arquitectónicas. Rodeada de comercio tradicional, supermercados, colegios, guarderías, ambulatorio, metro ( linea 6 Pacifico) varias líneas de autobuses, próxima a la estación de Atocha y nuestro maravilloso Parque del Retiro, donde poder dar gratos paseos con la familia y los amigos, pasear con tu mascota o practicar tu deporte favorito. Su distribución actual es la siguiente: Accedemos a la vivienda y nos encontramos con un hall de entrada con armario empotrado. Acogedor salón comedor independiente con un gran ventanal al exterior. Pasillo de distribución que distribuye: cocina independiente y frente a la cocina, una gran despensa. Continuamos por el pasillo y nos encontramos con los tres dormitorios y los dos cuartos de baño ( los dos con bañera). El dormitorio principal con baño en suite y un gran vestidor, los otros dos dormitorios con armarios empotrados. Aire acondicionado centralizado. Plaza de garaje. Opción de segunda plaza de garaje en alquiler en la misma finca.  Contamos con departamento jurídico propio, Estudio de arquitectura y reformas, departamento hipotecario, consiguiendo la mejor financiación para los futuros compradores. No dude en llamarnos para concertar visita, estaremos encantados de atenderles.;911610726;barrio Pacífico;620000;3;Pacífico, Madrid;Infocasa consulting;Profesional;Pacífico;Madrid;Retiro;-;4921;126;2;1;Sí;No;Sí;No;Sí;Sí;Sí;No;Sí
102169016;Ático en Calle del Alcalde Sainz de Baranda;Ático;ABSTENERSE AGENCIAS, GESTIONAMOS NUESTROS INMUEBLES, ¡Bienvenido a tu espléndido refugio urbano en el codiciado Barrio Ibiza, con impresionantes vistas al icónico Parque del Retiro! Presentamos este magnífico ático totalmente reformado con materiales de alta calidad y comodidades modernas, que te cautivará desde el primer instante. Características Principales: · Amplia terraza privada, un espacio ideal para disfrutar de momentos inolvidables al aire libre y deleitarte con las vistas panorámicas al Parque del Retiro. · Ventanas de aluminio con puente de rotura térmica de alta calidad, que garantizan un ambiente luminoso, aislamiento térmico y acústico óptimos en todas las estancias. Luz indirecta en todas las estancias, creando una atmósfera acogedora y sofisticada en cada rincón del ático. · Abundante luz natural en todo el ático, realzando la belleza de cada espacio y brindando una sensación de bienestar. · Calefacción centralizada para disfrutar de un ambiente cálido y confortable en los meses más fríos del año. · Persianas automáticas que permiten regular fácilmente la entrada de luz y brindan mayor comodidad y privacidad.  · Armarios lacados en blanco con interior textil, ofreciendo amplio espacio de almacenamiento con un toque de elegancia. · Iluminación LED en armarios y otras áreas del ático, proporcionando un ambiente moderno y eficiente energéticamente. · Dos habitaciones espaciosas y acogedoras, diseñadas para el máximo confort y tranquilidad. · Dos baños completos, uno de ellos en suite, equipados con modernas instalaciones para tu comodidad. · Excelente distribución que crea una sensación de amplitud y fluidez, haciendo que cada espacio sea funcional y armonioso. · Cocina completamente amueblada con electrodomésticos de última generación y encimera de cuarzo blanco, combinando estilo y funcionalidad. Detalles Adicionales: Cada detalle de este ático ha sido meticulosamente pensado para ofrecerte una experiencia de vida excepcional. La luz natural inunda cada rincón, creando un ambiente sereno y agradable que te invita a relajarte. Los armarios lacados en blanco con interior textil y la iluminación LED añaden practicidad y estilo a cada espacio. El dormitorio principal, con su vestidor y un baño en suite exterior a la calle, es un lugar perfecto para desconectar y recargar energías. Ubicación Privilegiada: Este ático se encuentra en el anhelado Barrio Ibiza, conocido por su encanto y tranquilidad, además de ofrecer vistas inigualables al icónico Parque del Retiro. Disfruta de la comodidad de tener una amplia variedad de tiendas, restaurantes, colegios y opciones de transporte al alcance de tu mano. ¡No pierdas esta oportunidad única de adquirir un ático excepcional con vistas panorámicas en una de las mejores zonas de la ciudad!;919389599;Calle del Alcalde Sainz de Baranda;1100000;2;Ibiza, Madrid;Pelayo y Ruben SLU;Profesional;Ibiza;Madrid;Retiro;-;11000;100;2;7;Sí;No;No;Sí;No;No;Sí;No;No
102234658;Piso en Mesejos;Piso;"NEGOHOME MADRID ofrece excelente inmueble ubicado en Adelfa, una de las zonas del barrio del Retiro. El inmueble consta de recibidor, salón, cuatro habitaciones, dos baños completos y cocina. Todas las estancias son amplias. Tiene varios armarios empotrados de gran profundidad. Es un piso con muchas posibilidades de reforma y cambios para aquellos que prefieran otra distribución. La finca cuenta con portero físico y calefacción central. Tiene muy buena ubicación. Próximo a estaciones de metro (L1 y L6), rodeado de numerosas paradas de autobuses que comunican con todas las zonas de Madrid. Tiene acceso directo a la M30. Tiene muy próximo el Corazón de Madrid, Atocha, Retiro y otros lugares de gran importancia, rodeado de zonas verdes donde se puede disfrutar de un magnifico ambiente natural y muy agradable para pasear y practicar deportes. Esta rodeado de colegios, centros de salud, mercados, bancos, tiendas, bares y restaurantes para deleite de visitantes y residentes, comercios y servicios las 24H. Para más información o visitarlo no dude en contactar con nuestro departamento comercial NEGOHOME MADRID GESTIÓN INMOBILIARIA. '. .""";919384258;MESEJOS;375000;4;Adelfas, Madrid;NEGOHOME;Profesional;Adelfas;Madrid;Retiro;-;3606;104;2;3;Sí;No;No;No;No;No;No;No;No
99983784;Piso;Piso;Excelente piso exterior en Retiro (Jerónimos) La vivienda cuenta con 165 m2 que se distribuyen en 2 salones, 5 dormitorios, 2 baños, cocina con terraza y despensa. Esta vivienda tiene 7 ventanas al exterior El primer salón es ideal para pasar consultas privadas de médicos, abogados, psicólogos,.. . etc. , quedando otro salón para uso familiar.. . Exterior muy luminoso, hace esquina con orientación Sur y oeste.  Cuenta con armarios empotrados y calefacción central. Finca con ascensor y portero físico.  Plaza de garaje con vigilante las 24h. El barrio Jerónimos se trata del más elegante y señorial de Madrid donde se puede disfrutar de espacios de cultura, edificios históricos y una gran oferta en restauración. El edificio se encuentra junto al parque del Retiro, a escasos minutos andando del metro (Menéndez Pelayo), del tren de cercanías y AVE (Estación de Atocha). Multitud de autobuses( 14, 10, C, 26, 32, 152,.. . ) Y a unos 25 minutos andando de Sol, Goya... , También tiene un fácil acceso a la M-30. Si quieres vivir junto al parque de Retiro no dudes en llamarnos para visitar esta vivienda. Estaremos encantados de enseñártela sin ningún compromiso. No cobramos comisión al comprador.;919389938;barrio Jerónimos;665000;5;Jerónimos, Madrid;Seven House 2;Profesional;Jerónimos;Madrid;Retiro;-;3595;185;2;en;Sí;No;No;No;Sí;Sí;No;No;Sí
102315488;Piso en Paseo de la Reina Cristina;Piso;Redpiso Niño Jesús Jerónimos pone a su disposición esta magnífica oportunidad tanto como primera vivienda como para rentabilizarla en alquiler. Actualmente dispone de amplio salón, cocina equipada, 1 dormitorio( antes 2), baño completo y patio de uso y disfrute privativo. su ubicación frente al retiro y a pocos metros de la estación de Atocha la hacen muy atractiva. Venga a visitarla sin compromiso y consulte nuestras excelentes condiciones de financiación.;911665158;Paseo de la Reina Cristina;215000;1;Pacífico, Madrid;Redpiso;Profesional;Pacífico;Madrid;Retiro;-;4778;45;1;bj;Sí;No;No;No;No;No;No;No;No
101550817;Piso;Piso;Magnífica vivienda de 241 m² encima del Parque del Retiro, en el prestigioso barrio de los Jerónimos, una de las zonas más elegantes y demandadas de la capital.  Fachada clásica y muy representativa, excelente luz natural y dormitorios que dan a un gran patio con zonas verdes y vistas al Parque del Retiro. Gran salón/comedor dividido en dos estancias y zona de estar (excelente para recibir invitados y familia), aseo de cortesía, cuatro dormitorios (todos ellos en suite) y gran número de armarios. Cocina con gran isla y totalmente equipada con electrodomésticos de alta gama. Calefacción individual, aire acondicionado por conductos y calefacción por suelo radiante tanto caliente como refrescante. La excelente ubicación hace de esta vivienda un activo tremendamente atractivo como inversión.;919386056;barrio Jerónimos;2630000;4;Jerónimos, Madrid;Knight Frank;Profesional;Jerónimos;Madrid;Retiro;-;10913;241;4;1;Sí;No;No;No;No;No;Sí;No;No
100686730;Piso;Piso;Olisson pone a su disposición, amplia vivienda con muchas posibilidades de reforma en la zona de Retiro. Ubicado en una tercera planta exterior, esta vivienda presenta una estupenda distribución que permite jugar con variadas opciones para reformar, presentando originalmente una distribución que va de la siguiente manera: entrando se tiene un hall cómodo, que deriva a un salón comedor todo diáfano, con acceso a una terraza de aproximadamente unos 7m, con vistas exteriores. Avanzando en el recorrido hacia el lado derecho del hall, se visualiza la zona de la cocina, de buen tamaño y cómoda capacidad de almacenamiento, además de todos los electrodomésticos necesarios: cocina, frigorífico, horno y demás y presencia de una pequeña zona de tendedero. Cercano se tiene un dormitorio de servicio en suite con baño completo integrado. Cabe destacar la existencia de una segunda terraza pequeña y a su vez una segunda entrada a la vivienda, con ascensor y escaleras independientes. Finalmente, ingresando a la zona más íntima de la casa, se tienen 3 dormitorios con armarios empotrados, uno de ellos que es el principal es en suite, muy amplio, con vistas exteriores y un baño completo con todo lo necesario. Seguidamente se visualizan 2 dormitorios casi del mismo tamaño, bastante cómodos, que comparten un baño completo.  Ubicado en una finca moderna del año 1.969, con portal amplio en buen estado apto para personas con movilidad reducida, portero en horario comercial, ascensor y una plaza de garaje en la misma finca con acceso directo desde el piso. Situado a pocos metros del parque El Retiro, con variedad de locales comerciales y restaurantes, supermercados, bancos, colegios y demás. Excelente comunicación con variedad de medios de transporte como: líneas de metro, taxis y autobuses.;919383085;barrio Ibiza;1150000;3;Ibiza, Madrid;Olisson Club;Profesional;Ibiza;Madrid;Retiro;-;7278;158;4;3;Sí;No;No;Sí;Sí;Sí;Sí;Sí;No
102362024;Piso en Calle de Fernán González;Piso;REF. 2138/321. Excelente piso luminoso, de 133 m2, reformado, 4 dormitorios, 1 baño (antes 2), amplio salón y cocina independiente. Está autorizado como vivienda/despacho profesional. Aire acondicionado frío/calor. En zona Ibiza, con todas las comunicaciones y servicios. A escasos metros de El Retiro. Oportunidad.;645225772;Calle de Fernán González;715000;4;Ibiza, Madrid;Alfa inmobiliaria;Profesional;Ibiza;Madrid;Retiro;-;5376;133;1;5;No;No;No;No;No;No;Sí;No;No
